Gene	B cells	T cells CD4	T cells CD8	T cells follicular helper
AFG3L2	492.334554	497.5802788	584.8291839	416.3412073
AFM	11.72236777	12.63556874	15.88682546	12.95821005
AFMID	81.53090037	56.29272513	52.92692101	55.32874994
AFP	23.30802083	19.70458578	21.57026259	23.29713058
AFTPH	1140.26412	950.8673275	858.7919683	915.3013881
AGA	198.1839025	332.2383993	266.8981585	204.6833832
AGAP1	22.02059289	35.3148242	94.02896982	23.08678239
AGAP11	17.28696135	18.75370747	19.68593475	18.27765761
AGAP2	34.87627355	40.36772235	40.19191588	47.05274584
AGAP2-AS1	21.65786601	20.85634944	19.10678181	20.81576477
AGAP3	55.74332361	72.64565347	74.04652191	105.0741052
AGBL2	23.71984811	33.36766047	20.68603657	28.55223423
AGBL3	8.248694816	8.20840457	8.66137978	8.182756643
AGBL5	54.20972697	50.78931637	52.08486501	53.84415895
AGER	34.4891429	44.67889112	34.55542528	62.18816693
AGFG1	444.0612236	424.3813074	311.2898775	524.4440477
AGFG2	47.26752531	61.61718906	70.95937623	86.36210939
AGGF1	406.6582551	466.1543696	361.2880247	281.1556569
AGK	102.4850384	159.8157815	189.6116104	126.3560965
AGL	756.8290529	576.4357123	469.5501152	367.4125278
AGMAT	74.82901882	237.8516674	167.4662695	273.1339403
AGO1	95.37081887	82.89155641	98.16385766	102.5054061
AGO2	115.2316493	363.7877851	457.0900137	356.8284445
AGO3	199.9968336	254.3080888	324.8064674	220.4574699
AGO4	69.37903151	61.85915456	69.8591027	58.00736471
AGPAT1	156.0159772	180.2315605	206.0141223	297.9963015
AGPAT2	106.6716298	115.6954031	136.3256815	114.8163367
AGPAT3	148.1462198	226.062278	207.97711	198.5412074
AGPAT4	21.11424662	21.89146948	18.40035043	25.72283132
AGPAT4-IT1	30.48268093	28.22079081	31.62227691	46.83194237
AGPAT5	218.4232215	130.537777	118.5626919	87.23598857
AGPAT6	149.8847785	117.8673296	117.2233751	126.0416576
AGPAT9	11.13722215	23.56136479	14.36722871	11.18320128
AGPS	107.2808177	142.05258	118.6063832	118.8043053
AGR2	13.6133667	13.97621204	15.28045035	13.63267192
AGR3	8.27628517	9.095847319	9.27672174	8.50199822
AGRN	52.54516553	55.28509183	65.1398399	82.05503546
AGRP	46.02229854	41.36481348	42.73018879	55.77444524
AGT	20.4814598	18.70063511	20.14732723	19.67220765
AGTPBP1	170.989727	299.8066474	391.2245616	157.2205866
AGTR1	11.34035576	12.23302804	14.11035853	11.75628067
AGTR2	11.82364476	13.10862992	13.29813163	11.67501805
AGTRAP	64.56930059	123.5953007	140.4319218	119.6012194
AGXT	15.66454873	16.40161738	16.78515549	16.19128041
AGXT2	15.26088231	14.39390022	14.43620425	17.02914302
AHCTF1	187.1785806	173.8506453	187.2306737	106.9724599
AHCY	322.3904859	204.6069807	180.7469916	213.7458193
AHCYL1	546.3016995	549.4349793	572.3059867	553.6249478
AHCYL2	29.07877437	33.81569175	31.72189034	39.92796996
AHDC1	37.87035021	28.76191416	29.87905627	49.03448973
AHI1	35.56025022	64.00514979	47.32479821	76.22913552
AHNAK	66.88658344	111.74886	135.676841	133.484469
AHNAK2	13.46631567	13.70051835	14.5753798	13.69040481
AHR	508.6827916	927.0265888	325.4730987	1631.073663
AHRR	19.64115856	18.83536568	18.87560779	22.85888676
AHSA1	880.066094	606.1201742	625.5427918	1679.400363
AHSA2	159.5575807	142.09078	101.2601456	142.4934824
AHSG	16.66124571	18.53879957	17.44625665	17.43818702
AHSP	30.76076964	33.46728103	29.94912939	31.95134413
AICDA	285.4602114	22.4126391	22.72308611	17.30178663
AIF1	119.3146899	188.248017	326.0171293	143.2023885
AIF1L	26.7687365	24.75549088	31.35413428	29.18119403
AIFM1	218.9513218	211.9001938	183.4008694	178.9318171
AIFM2	92.92781413	69.61061005	85.41835926	89.91826405
AIFM3	27.74570132	19.64991704	22.39591114	31.015329
AIG1	39.7746276	34.62143477	36.34336907	32.7667317
AIM1	817.3245375	810.5145438	805.8995522	950.4906873
AIM1L	47.8267149	41.8416291	44.19024385	44.23896363
AIM2	2543.245604	154.9034372	139.4738442	143.9365544
AIMP1	326.5825084	334.2694718	273.6266164	231.8562761
AIMP2	403.2021198	351.164647	391.3919878	288.2147564
AIP	531.7443719	645.6412019	773.9903802	721.6470507
AIPL1	31.33945593	33.10667102	41.20011889	33.55582522
AIRE	35.5219363	37.15865704	41.15974978	37.27160052
AJAP1	12.53464758	13.83912772	12.52853168	12.01194766
AJUBA	14.14259706	15.0778525	13.95016266	13.01241278
AK1	57.73444417	198.982047	203.4095772	325.5819123
AK2	145.4082221	214.8148326	173.5789311	186.6793787
AK3	943.2011358	736.3834237	872.9390914	460.8943609
AK4	23.82576955	22.89493417	23.70511252	19.9798895
AK5	18.43309035	31.12339541	29.81351318	18.02912858
AK7	13.14890399	13.9003833	13.78062711	11.97068729
AK8	51.17701874	54.37602342	58.82018309	50.27618636
AK9	31.1785158	25.71192544	22.32103874	24.2224774
AKAP1	125.8329668	137.4277773	140.2558971	134.6312074
AKAP10	213.0191813	136.0745816	147.7154775	148.0514124
AKAP11	1054.295703	900.8472478	602.2687976	739.3742296
AKAP12	22.44090218	23.88204547	24.0074728	23.29899792
AKAP13	702.4150903	710.8353007	691.0958468	1034.457485
AKAP14	8.805022668	8.863479471	9.02099569	8.334689964
AKAP17A	316.788619	386.4754713	424.9320313	519.9703831
AKAP3	35.22200672	38.50099191	39.42637136	29.0194822
AKAP4	19.83066127	22.78200155	30.36066072	18.76557185
AKAP5	30.4852042	45.18021493	94.15857206	30.30473217
AKAP6	15.21900542	15.30539962	15.8037623	13.94397136
AKAP7	93.1336979	179.8933545	196.4353452	115.5920272
AKAP8	250.8353323	248.346757	242.1582209	264.851647
AKAP8L	220.5443263	214.4198463	199.2522807	253.4812062
AKAP9	511.2660705	578.5574454	562.4300334	503.0514121
AKIP1	116.452713	195.6613133	121.1663657	221.0337945
AKIRIN1	551.4179803	486.4054052	517.0852513	358.9398068
AKIRIN2	60.29575204	38.80846237	35.31251393	59.65865453
AKNA	849.7847037	1355.944502	1629.840766	2133.035538
AKNAD1	8.789596205	9.621460047	10.35443645	9.14169128
AKR1A1	512.1812831	533.8397468	418.0174578	566.8510382
AKR1B1	1174.08317	1185.644412	1505.514534	1098.876759
AKR1B10	13.00986301	15.14319948	13.39122079	12.02903484
AKR1C1	16.84996028	30.83505224	24.6479566	56.27397806
AKR1C2	19.86853762	18.46286845	15.65144927	18.83393495
AKR1C3	14.40116904	236.3878723	24.64051511	398.0183367
AKR1C4	13.25576537	14.19050669	16.01377961	13.45239885
AKR1C6P	19.90575532	21.08457123	21.55173622	21.50832962
AKR1D1	8.720035356	10.06581144	9.692163405	8.661848314
AKR1E2	18.33646366	20.80947152	20.68667547	18.69874433
AKR7A2	591.7354083	607.017814	638.2989021	579.5498407
AKR7A3	51.36092011	42.19551671	33.39600655	57.58706347
AKT1	99.60627284	220.2691035	243.8977024	370.2649782
AKT1S1	25.00034649	30.04331945	30.92548249	33.20001973
AKT2	84.33355299	84.79079363	84.04401271	119.8477208
AKT3	56.36484169	51.87395589	57.72170435	43.35493464
AKTIP	223.2619748	500.4487685	573.3024063	366.9977119
AL022476.2	37.20914597	32.26412561	35.66055313	30.83939542
AL109763.2	10.61299397	10.03739543	9.604581198	14.72531011
AL121656.5	16.44674849	15.83285036	18.99549762	16.15583409
AL157902.3	11.12356929	11.76269865	11.22873885	9.733336043
ALAD	65.39020697	77.57586127	69.72120442	75.11369281
ALAS1	233.4099305	292.968963	216.9996422	264.6110623
ALAS2	30.21495995	30.03229974	34.51292247	33.67888386
ALB	9.424794399	9.34549884	10.30725022	9.449488561
ALCAM	422.5065628	88.01589627	141.6678283	61.61709307
ALDH16A1	144.7129661	116.8850631	147.9793611	168.660742
ALDH18A1	447.0613155	454.6247845	422.7010622	274.2481863
ALDH1A1	11.92499018	12.41788972	13.39326576	10.25903049
ALDH1A2	18.3904842	19.36339625	20.19316266	18.23929228
ALDH1A3	16.42386056	16.3486787	16.28691558	20.33613564
ALDH1B1	37.43090916	39.82016504	46.01818851	34.94039501
ALDH1L1	26.83112268	22.33842763	23.68418391	19.84965936
ALDH1L1-AS2	40.303011	35.10425251	33.70834719	35.72756497
ALDH1L2	10.28071675	10.14468016	10.92733073	10.6923699
ALDH2	238.5630489	99.33890205	51.55606022	25.7950027
ALDH3A1	20.58774763	20.94066058	23.42012316	20.25902265
ALDH3A2	94.96471535	230.0862928	162.9067552	198.7233167
ALDH3B1	28.27042053	34.28870227	34.78574621	28.61903801
ALDH3B2	11.67554684	11.10238836	11.76340749	11.32753178
ALDH4A1	45.083093	51.33289017	45.90184053	103.3233366
ALDH5A1	347.1327707	155.3784597	161.6015956	177.3115399
ALDH6A1	121.2506015	146.8894349	118.8921809	103.562413
ALDH7A1	15.82201508	16.11456299	17.25157698	16.6137182
ALDH8A1	12.96666659	16.77787301	17.86984281	20.50016484
ALDH9A1	1709.53858	1263.717759	977.553685	1763.607575
ALDOA	1235.298331	1927.670862	1786.228247	2080.178048
ALDOB	11.63493716	10.94774945	11.74935254	11.27590746
ALDOC	145.9296986	244.736612	190.6334971	255.0344015
ALG1	43.20145203	22.45016244	23.06303879	29.44474613
ALG10	19.06878882	17.21053603	15.30072883	18.03900756
ALG10B	69.34573215	37.06608183	31.37821004	50.18288028
ALG12	47.67715165	76.50594224	92.86297656	65.84697562
ALG13	484.0125128	378.6166392	354.8005292	413.8669533
ALG14	216.9439105	71.62766354	78.07400544	103.2841121
ALG2	426.4061	517.4119259	423.7300678	366.3983543
ALG3	112.7513656	245.6360847	262.7545813	204.9006418
ALG5	708.7438651	783.1997321	840.5190819	774.0241865
ALG6	400.071781	412.938057	384.9965319	538.2489022
ALG8	305.0930423	299.4783453	291.7497394	290.7082847
ALG9	120.8695943	104.0023983	92.09126164	93.52446
ALK	21.31192697	18.90668543	20.58842634	21.83710255
ALKBH1	77.34340486	83.8793466	82.15251694	93.71270907
ALKBH2	96.14135731	85.66747788	82.64290667	92.62250146
ALKBH3	168.876082	286.7589047	296.5288828	278.0427362
ALKBH3-AS1	13.92563782	14.09834155	15.28337953	14.54096286
ALKBH4	76.70578907	50.06078357	60.34805223	63.15180583
ALKBH5	241.1090893	166.3299764	183.5421981	283.7488315
ALKBH6	224.8618872	337.3667058	325.7818243	316.4660041
ALKBH7	229.4902266	169.9454506	170.452027	255.0359606
ALKBH8	124.9421203	93.37348707	81.54796335	79.51305262
ALLC	15.79893523	16.60900745	14.2733604	14.22966783
ALMS1	128.2809498	111.3299276	89.95873506	125.575671
ALOX12	13.30460895	15.11061345	16.53011653	14.3410513
ALOX12B	14.24479837	13.67523835	14.54964987	14.43921589
ALOX12P2	35.87990989	33.52046311	36.44425955	29.71679767
ALOX15	12.79505441	14.42978645	13.96999794	11.83454287
ALOX15B	17.91264225	17.34870349	18.7371734	15.97417485
ALOX5	355.3749114	16.95014635	20.46960268	19.63107526
ALOX5AP	5580.941187	4082.268312	2135.562221	4814.187688
ALOXE3	12.24321416	13.366172	14.95065499	12.36088243
ALPI	23.10360282	17.95776344	21.32425361	22.18868935
ALPK1	141.1885977	109.454638	63.70097592	90.01734516
ALPK2	26.85714046	96.33420879	45.33225992	139.62708
ALPK3	14.82820344	14.1876129	15.79196573	14.91320273
ALPL	12.66866315	11.84749786	13.30229489	11.71462023
ALPP	15.34058962	21.23573085	19.31991086	18.63542227
ALPPL2	58.29950403	66.60881817	75.04564771	52.90416914
ALS2	73.48796223	59.81529834	60.589813	73.98568901
ALS2CL	31.39526341	37.54604203	35.35498201	32.71623863
ALS2CR11	8.700677724	9.91958438	10.67992179	8.636938883
ALS2CR12	13.08901937	12.63376325	12.19243265	13.22467653
ALX1	21.98686878	26.63122226	27.01857487	20.93232944
ALX3	12.95596166	13.72589061	12.56332955	14.84807765
ALX4	42.20684338	47.42966331	45.13618143	40.46194213
ALYREF	1168.002273	552.4302076	654.2946536	933.0768661
AMBN	19.83884513	18.95219228	22.45185165	19.02446884
AMBP	32.98467829	32.46564595	31.96502775	32.02153605
AMBRA1	116.3380903	125.0612095	126.2224988	195.0853977
AMD1	437.4611704	716.2623239	783.6624304	937.5933346
AMDHD1	21.27954245	28.27926617	18.97020368	31.3954007
AMDHD2	60.75995976	68.52626955	67.57450261	89.36916806
AMELX	8.930963452	8.682664297	8.814771592	8.829904993
AMELY	12.14822002	14.3472397	14.32844702	12.01146507
AMER1	22.37367404	17.78602465	20.27709991	20.26113173
AMER2	12.29006183	14.60316584	16.56667769	13.45771001
AMER3	20.63247118	20.0837753	20.37256959	19.73049259
AMFR	515.4507818	89.44551783	89.53454142	176.238677
AMH	97.57283998	49.43728625	66.54956652	81.61990087
AMHR2	30.91542659	35.40599446	35.47630279	32.76505267
AMICA1	43.45935533	502.064014	914.6448417	118.9618217
AMIGO2	882.5039739	665.4530198	1338.867022	396.3615758
AMIGO3	93.48651395	92.198887	89.3580768	84.8330042
AMMECR1	123.0075549	158.3594893	105.7980806	194.3554196
AMMECR1L	368.4588299	381.8944495	393.2355897	325.3693034
AMN	26.14163891	20.38287663	21.83594841	27.80751017
AMN1	153.4913124	65.53186389	67.72445493	35.39137915
AMOT	172.2836803	172.8942249	191.2664793	242.4992212
AMOTL1	40.76766874	37.37864356	37.51610921	38.80712522
AMOTL2	13.00471424	14.88853144	19.65723395	12.64902131
AMPD1	14.57337277	14.55982723	15.48157456	14.54989211
AMPD2	143.4046324	192.458852	192.4411175	221.3196927
AMPD3	223.0956952	267.9203519	161.7766141	289.8629786
AMPH	15.54995439	17.49884417	15.18256561	14.3198565
AMT	120.8471612	158.9150585	196.9700829	166.8234241
AMZ1	48.89236731	50.52710668	53.15701012	50.70189424
AMZ2	671.9070619	836.700413	722.2575953	644.1245438
AMZ2P1	99.37170534	34.48271335	31.05074408	53.00151428
ANAPC10	136.9080708	104.2536355	95.08413171	90.70949436
ANAPC11	208.2943122	198.5330524	198.9733215	218.7041223
ANAPC13	825.1415857	838.3445344	815.1269781	539.0156811
ANAPC15	130.5442426	248.1912762	274.9933139	241.5407856
ANAPC16	1491.04715	1595.214306	1301.350594	1761.823183
ANAPC2	75.32161926	171.37933	162.5987786	187.5222505
ANAPC4	539.9365391	785.1830133	758.9579155	585.69764
ANAPC5	635.3195287	773.7666424	724.8103338	610.9537828
ANAPC7	273.0996704	210.1101491	172.7967952	194.0197814
ANG	23.83779282	25.87136029	21.45765692	19.61006583
ANGEL1	76.16530472	77.75359906	82.15310756	88.12057316
ANGEL2	297.7116787	266.0923972	214.373545	271.6746158
ANGPT1	16.6700469	16.0879084	18.11867841	17.7941395
ANGPT2	18.60480713	19.15860191	20.25837768	16.66914222
ANGPT4	47.86018898	42.78638607	53.59736437	66.83023735
ANGPTL1	11.55698889	10.58802865	11.42976396	10.27451909
ANGPTL2	25.32459721	23.19927905	23.40198198	23.92009689
ANGPTL3	9.867969278	10.60584393	10.8432454	9.447159034
ANGPTL4	44.4149275	44.42651414	48.08546102	45.91449262
ANGPTL6	62.02313209	62.07288064	54.83745219	144.4074502
ANGPTL7	21.72933583	22.17598081	25.4567439	21.0904603
ANHX	18.85541296	18.40256966	18.42290157	18.14478825
ANK1	185.4332656	65.96990607	59.95787828	75.41112799
ANK2	23.47231839	22.28757875	26.92940517	26.01488376
ANK3	21.95249524	34.32682723	32.09276683	17.790998
ANKAR	10.45554756	11.6609417	11.17096448	12.7191986
ANKDD1A	36.08348279	35.35026649	49.30854814	76.22403457
ANKEF1	25.97258849	21.91427355	20.15677027	14.41172181
ANKFN1	16.44015233	14.3025702	16.93832927	14.7250149
ANKFY1	97.91366488	109.3928886	103.8980077	82.2799185
ANKH	104.1464318	123.2926538	79.12360977	90.90161363
ANKHD1	842.3117978	871.3834464	896.5452947	801.2777425
ANKIB1	491.6875083	580.7696601	652.0051058	585.757655
ANKLE1	44.78984215	21.90292412	26.09450569	21.40450224
ANKLE2	184.9542173	173.1895524	160.3423101	163.9698577
ANKMY1	31.90268001	22.65602663	21.09384803	40.83689954
ANKMY2	460.7153658	327.9614036	388.4783201	264.6926286
ANKRA2	880.2574488	1015.842189	730.6657783	958.2550632
ANKRD1	10.88464501	11.34755379	11.85396914	10.15747233
ANKRD10	801.712813	575.8613119	474.8314333	775.8373935
ANKRD11	357.3838945	292.5702846	272.7344136	419.0708558
ANKRD12	372.6037462	573.9249898	379.2592582	437.0275967
ANKRD13A	2527.677772	1794.677217	1116.087171	1972.204554
ANKRD13B	23.87747259	28.19301189	30.49561183	33.33129074
ANKRD13C	111.3851991	99.85486796	84.10501139	86.29045405
ANKRD13D	61.46796603	79.60787984	85.66374874	126.957886
ANKRD16	75.23455445	47.32680387	50.05832191	54.10202617
ANKRD17	587.5002978	498.1301012	469.5777669	605.1546717
ANKRD18A	10.08019358	14.18853098	12.16521962	9.845925605
ANKRD19P	118.8739037	101.1924376	106.649252	85.70987822
ANKRD2	18.93659536	16.93595878	18.16324651	18.70804913
ANKRD22	27.20120529	30.54325091	36.73378841	24.8275568
ANKRD23	49.24789186	72.77440341	61.38172592	63.82859208
ANKRD24	27.97428251	23.57809127	26.61194072	28.84551922
ANKRD26	38.16729188	46.47159874	45.6427556	32.73442484
ANKRD26P3	23.22371345	20.36216144	21.82023247	17.08967639
ANKRD27	496.2178844	501.8035726	480.459653	429.5528252
ANKRD28	170.822334	172.0009778	170.0011454	123.1598266
ANKRD29	11.00417716	13.66246966	13.19044291	9.320423782
ANKRD30A	12.20826534	12.27455888	13.28653807	11.83164857
ANKRD30B	8.363296954	8.41845692	8.315032609	8.276905378
ANKRD30BP3	19.10472202	23.99593283	21.61886274	18.65431104
ANKRD31	13.29815532	12.51672642	11.34325673	12.36495984
ANKRD32	60.70468456	75.02063382	196.6551505	57.05940729
ANKRD33	17.03249735	16.10910969	17.91419512	19.584287
ANKRD33B	465.8339897	41.60365161	37.57794153	42.51744962
ANKRD34A	25.49306756	28.81092047	32.22118805	21.54154504
ANKRD34C	13.14613728	13.35111061	16.40828953	14.85768809
ANKRD35	24.26542274	100.2946138	106.4143704	178.2977787
ANKRD36BP2	271.0761227	15.39204079	13.64990959	13.8496868
ANKRD37	200.5995958	117.1233494	112.5117801	489.6564677
ANKRD39	148.0675735	150.6014278	143.1393721	103.6146254
ANKRD40	194.6304988	141.9518269	148.8701323	204.4743154
ANKRD44	228.5748087	135.4654843	119.8526987	151.9163772
ANKRD44-IT1	28.73842695	13.79564979	15.3312271	18.12680337
ANKRD45	11.05775812	11.16763966	10.986688	9.865274577
ANKRD46	180.6977681	98.72107488	81.33823998	81.62985854
ANKRD49	577.5360967	558.6392981	428.8565784	533.8938633
ANKRD50	13.50417352	13.74484418	14.67496682	14.62785129
ANKRD52	165.8353953	160.5317341	158.7169842	271.8949152
ANKRD53	24.79302629	27.85740297	30.94340907	28.47083701
ANKRD54	118.07594	103.6655022	106.7146597	234.8210565
ANKRD55	17.04363245	176.2913507	18.64714982	754.8864117
ANKRD6	24.59055495	22.81984356	20.36328537	20.51721477
ANKRD60	23.09834633	23.75804157	21.81803025	24.13069522
ANKRD65	52.19663888	54.67195362	53.23144309	50.81926856
ANKRD7	11.64228164	13.50478105	14.79262566	9.865134278
ANKRD9	33.92473461	52.02914392	74.4208571	73.94379342
ANKS1A	167.2261467	159.4700734	143.2782403	252.6257255
ANKS1B	12.32731952	21.96011494	19.24008375	32.51727886
ANKS3	84.18577832	83.46211004	85.07284511	76.73540848
ANKS4B	17.8603215	25.04352654	19.34315855	19.56667066
ANKS6	30.90244888	30.23689091	31.15678188	27.22079678
ANKUB1	39.63839972	32.0301803	36.1851601	45.1930139
ANKZF1	239.8329073	319.9646577	292.3558941	317.7393704
ANLN	32.74507955	18.35449854	19.6657801	14.94040248
ANO1	12.21752258	13.1628376	11.78584666	10.98115586
ANO10	34.81782189	49.41441173	58.48393041	51.75952193
ANO2	11.08190428	10.13801847	10.78970705	10.68105025
ANO3	10.71710698	10.10455879	11.81674994	9.936998373
ANO4	13.1690572	14.33223944	15.22567955	12.1664074
ANO5	15.29279461	17.50405363	18.07310122	15.02825688
ANO6	193.4183051	282.4691361	202.7979121	249.0966028
ANO7	63.23870159	86.23604933	95.99019271	73.45189224
ANO8	43.17043924	85.11028061	81.52387637	106.0371519
ANO9	94.74650076	209.0467993	206.4891789	440.6471103
ANP32A	1882.9542	1145.432499	981.6155066	941.0661278
ANP32A-IT1	33.79441853	10.23513642	10.97880285	11.99199276
ANP32B	5127.582981	6689.825939	5479.980781	5763.865906
ANP32C	10.36915418	10.68566643	12.57812822	10.78871577
ANP32D	8.661328419	9.0095059	9.942407238	8.746144045
ANP32E	642.6068035	579.782234	572.8686368	504.1018069
ANPEP	19.19118932	23.7030553	20.19316266	20.11709949
ANTXR1	47.8554523	51.22497214	49.76301366	46.97421086
ANTXR2	89.04727689	156.5958236	63.9961647	123.3888619
ANXA1	10.79774441	404.9722431	492.274823	33.76369552
ANXA10	9.162794676	10.43395519	11.40397387	8.740845609
ANXA11	312.4589239	394.4479116	420.9379948	305.6337711
ANXA13	19.46444445	20.58253785	20.0107269	17.81390081
ANXA2	1480.225522	761.9524435	1077.287053	90.51607301
ANXA2P1	16.86939114	15.58601875	15.60347759	17.06762633
ANXA2P2	98.71176416	52.27370918	65.223783	35.66991082
ANXA2P3	21.48249372	19.25267058	19.29567855	19.10513917
ANXA2R	191.275208	359.342022	436.203991	273.6345896
ANXA3	11.19506273	11.99523515	10.81267623	15.35896235
ANXA4	54.86173383	204.9907748	168.7898012	106.9892163
ANXA5	1089.481077	1128.878175	1647.056858	1475.663708
ANXA6	639.8110039	700.4288117	953.4073555	627.9066461
ANXA7	1197.368968	1711.543842	1250.190484	1383.377961
ANXA9	18.28118175	20.879173	23.56786473	19.2536062
AOAH	27.27396306	124.8098391	466.6669681	102.4183574
AOC1	13.31200284	14.91821491	13.45570381	13.04191513
AOC2	19.64253448	22.52780813	17.69452393	24.0003261
AOC3	18.52046582	21.70976117	19.93298332	19.16582051
AOC4P	54.32972467	67.13363882	69.32847639	56.63516332
